"block_size_mode","loading_design","method","H_true","G_true","n","p","n_reps","mean_alpha_rmse","sd_alpha_rmse","lower_alpha_rmse","upper_alpha_rmse","mean_lambda_rmse","sd_lambda_rmse","lower_lambda_rmse","upper_lambda_rmse","mean_joint_mu_rmse","sd_joint_mu_rmse","lower_joint_mu_rmse","upper_joint_mu_rmse","mean_joint_var_rmse","sd_joint_var_rmse","lower_joint_var_rmse","upper_joint_var_rmse","mean_joint_weight_rmse","sd_joint_weight_rmse","lower_joint_weight_rmse","upper_joint_weight_rmse","mean_factor_score_rmse","sd_factor_score_rmse","lower_factor_score_rmse","upper_factor_score_rmse"
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",100,2000,25,0.290773992139397,0.0442951471420064,0.202183697855385,0.37936428642341,0.254662356024741,0.0170140007702319,0.220634354484278,0.288690357565205,0.496127699493236,0.192998189191786,0.110131321109663,0.882124077876808,0.173914954280535,0.0258407700621228,0.122233414156289,0.22559649440478,0.0309428903006996,0.00514342900512467,0.0206560322904503,0.041229748310949,0.167535395536981,0.0535992639605464,0.0603368676158882,0.274733923458074
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"3-3-3",100,250,25,0.362699148176079,0.0758887746003073,0.210921598975464,0.514476697376694,0.902261688658744,0.0589781222412115,0.784305444176321,1.02021793314117,1.03024634384582,0.277314392009566,0.475617559826686,1.58487512786495,0.959357085129016,0.0975087349103676,0.764339615308281,1.15437455494975,0.179569524812128,0.0141562848070708,0.151256955197986,0.207882094426269,0.944652123161522,0.0561649542811715,0.832322214599179,1.05698203172387
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"3-3-3",100,500,25,0.333726846262761,0.0676367051705385,0.198453435921684,0.469000256603838,0.914197386941599,0.0642289497629735,0.785739487415652,1.04265528646755,1.25125365060642,0.345797163135721,0.559659324334974,1.94284797687786,1.02144446420047,0.07213986635368,0.877164731493111,1.16572419690783,0.181021236897927,0.0112303085430697,0.158560619811788,0.203481853984067,0.95394263621958,0.0788869614016108,0.796168713416359,1.1117165590228
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",500,250,25,0.102847873802371,0.0136616068444891,0.0755246601133931,0.13017108749135,0.0984339584994259,0.00642469153888305,0.0855845754216598,0.111283341577192,0.284856399508306,0.0728840501414931,0.13908829922532,0.430624499791292,0.198804385428188,0.0272578048378699,0.144288775752448,0.253319995103928,0.0169722403201295,0.00388521799675045,0.00920180432662861,0.0247426763136304,0.202854567524845,0.00860368046395569,0.185647206596934,0.220061928452757
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",500,500,25,0.103548338791312,0.0109036161860457,0.0817411064192205,0.125355571163403,0.0918415921388825,0.00382866462100767,0.0841842628968671,0.0994989213808978,0.255280354465484,0.0797179050438185,0.0958445443778471,0.414716164553121,0.1421113895432,0.0319199474988528,0.0782714945454945,0.205951284540906,0.0164651733323685,0.0042167935770104,0.00803158617834772,0.0248987604863893,0.147445879238124,0.00589199521867124,0.135661888800781,0.159229869675466
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",500,1000,25,0.10194800075898,0.0129536103552703,0.0760407800484391,0.12785522146952,0.0910893792673242,0.00407626004214803,0.0829368591830282,0.0992418993516203,0.227798323425623,0.0503510687951748,0.127096185835273,0.328500461015972,0.133254385128462,0.0303064385655483,0.0726415079973652,0.193867262259559,0.0147577073897762,0.00295829841779795,0.00884111055418034,0.0206743042253721,0.109469580568437,0.00489666699718118,0.0996762465740744,0.119262914562799
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",500,2000,25,0.099943258906266,0.0117702161081281,0.0764028266900099,0.123483691122522,0.0896814186696818,0.00304539417485782,0.0835906303199662,0.0957722070193975,0.223885151536681,0.0619214592700825,0.100042232996516,0.347728070076846,0.110642670744815,0.0318058154763195,0.0470310397921766,0.174254301697454,0.0151540311129567,0.00375727997551519,0.00763947116192632,0.0226685910639871,0.0851104050198973,0.00699486266978851,0.0711206796803203,0.0991001303594743
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"3-3-3",500,250,25,0.112295350296251,0.0215542912591286,0.0691867677779939,0.155403932814508,0.607670953119701,0.108915828083353,0.389839296952994,0.825502609286407,1.26794450047928,0.9644803931881,-0.661016285896917,3.19690528685548,0.78137135428448,0.213652940494562,0.354065473295357,1.2086772352736,0.11417977580171,0.00710817530107103,0.0999634251995675,0.128396126403852,0.856552113797483,0.108520694836951,0.639510724123581,1.07359350347138
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"3-3-3",500,500,25,0.112926849932847,0.0163708227711365,0.0801852043905741,0.14566849547512,0.640006471861454,0.110028223995427,0.419950023870601,0.860062919852307,0.988585389928956,0.62884078650178,-0.269096183074603,2.24626696293252,0.710991221227956,0.142196826140969,0.426597568946018,0.995384873509895,0.109488385325283,0.00595053759230087,0.0975873101406813,0.121389460509885,0.849696315229008,0.107425105813456,0.634846103602095,1.06454652685592
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",1000,250,25,0.0697404760833132,0.00635337452114612,0.057033727041021,0.0824472251256055,0.0673991873344002,0.00341440497931143,0.0605703773757774,0.0742279972930231,0.260187805557962,0.0486851910051528,0.162817423547656,0.357558187568267,0.214525639621101,0.0289993968634804,0.156526845894141,0.272524433348062,0.0155108857668091,0.00229722517061944,0.0109164354255702,0.020105336108048,0.19862487550372,0.00446497805822924,0.189694919387261,0.207554831620178
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",1000,500,25,0.0718266751197492,0.00661094874334686,0.0586047776330555,0.0850485726064429,0.0643179413345515,0.00253005589618314,0.0592578295421852,0.0693780531269178,0.249759158299437,0.052681843204836,0.144395471889765,0.355122844709109,0.169261101223326,0.026628905334002,0.116003290555322,0.22251891189133,0.015874767903684,0.00312493283187749,0.00962490223992906,0.022124633567439,0.145834932063576,0.00550211305422244,0.134830705955131,0.156839158172021
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",1000,1000,25,0.0703614392747674,0.00897988641927099,0.0524016664362254,0.0883212121133093,0.0640368480302613,0.00241317962727672,0.0592104887757079,0.0688632072848148,0.194134841068937,0.041003546413492,0.112127748241953,0.276141933895921,0.12444565806341,0.0282387091702324,0.0679682397229453,0.180923076403875,0.0131393672961452,0.00285756265630313,0.00742424198353897,0.0188544926087515,0.107833271861904,0.00414070807300791,0.0995518557158881,0.11611468800792
