"scenario","rep","np_regime","n","p","H_true","G_true","G_config","K_joint","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","mixture_update","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","parallel_enabled","parallel_workers","method","mean_factor_abs_cor","min_factor_abs_cor","factor_score_rmse","factor_score_raw_rmse","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","pretraining_converged","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","occupied_classes","posterior_kept_draws","mfa_seconds_per_iter","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range"
"rep1_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",1,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.978745049726373,0.975329983377613,0.205145805567116,0.216024792871074,0.921670906982375,0.230284789127044,0.950527471519417,0.291566319316839,NA,NA,0.0935037993470325,0.777074879933459,5.785,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0314778532911809,0.106570662624942,0.999797204284899,0.79049669117405,NA,0.00363429420467792,0.0219827282151076,0.00556400089151726,8,8,0.938986576486254,"alpha+loading+joint_mu+joint_var+joint_weight",0.923624928355939,0.934080476689168,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep1_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",1,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.502296057668243,0.381641797209609,0.992700259804982,0.974579565964362,0.666503804332482,0.917056923714866,0.969574034734416,0.316123092769955,0.96957309413423,0.315518868217283,0.0976490420209069,0.003545356370128,12.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19593529407247,0.951875751378394,0.424059540830003,0.433331027745654,NA,0.319641454297554,1.69129362841408,0.845646814207041,8,1,0.733958962944418,"alpha+loading+joint_mu+joint_var+joint_weight",0.687525057548012,0.662384635486324,"alpha+loading+joint_mu+joint_log_var",2,1000,0.0060625,FALSE,2000,1.03954237200535,0.852855628219594,1
"rep2_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",2,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.975747164692689,0.964976752631068,0.219136062546713,0.227096690442686,0.895609243877648,0.27498565409395,0.929507114466589,0.3383845164586,NA,NA,0.0939974016509089,0.763989736310531,3.237,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0850171687878203,0.0544103129771996,0.998071366736717,0.963050456312943,NA,0.019319154379059,0.120516214374902,0.0312989181208947,8,8,0.915799383234613,"alpha+loading+joint_mu+joint_var+joint_weight",0.902613555027138,0.922542459813077,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep2_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",2,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.525997557785002,0.429081474101875,0.968774914820618,1.00251160816333,0.819784320597712,0.806909362064893,0.958744655308439,0.271550262756962,0.958739377169453,0.271658516749293,0.0973683780940114,0.0014194464158978,11.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83334479998037,1.1737322549226,0.424445042170471,0.367127659354018,NA,0.324027429602994,1.71456863371873,0.857284316859364,8,1,0.794880044932632,"alpha+loading+joint_mu+joint_var+joint_weight",0.799259046089783,0.70253904200474,"alpha+loading+joint_mu+joint_log_var",2,1000,0.0059325,FALSE,2000,1.92156813716619,1.19025784301625,1
"rep3_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",3,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.980537588060893,0.976999412761756,0.196304802894456,0.223944668731126,0.877074972581382,0.312487568480196,0.915626642051105,0.452452855178102,NA,NA,0.090175174647918,0.777964140399568,3.433,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0966700781121724,0.0747683589676373,0.99441737229625,0.868113780113619,NA,0.0226099913481151,0.13766188348677,0.0371567131435676,8,8,0.900945395915793,"alpha+loading+joint_mu+joint_var+joint_weight",0.885306334701708,0.904812111447484,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep3_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",3,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.61610135462441,0.533596406166046,0.871848219499053,0.879665937670922,0.846419597933527,0.833516451449905,0.962888094555602,0.386204050469227,0.962946428941378,0.385137116355611,0.0905367646463734,-0.000918258607133107,11.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42301296984411,0.954816986143002,0.415705046540912,0.336461260093065,NA,0.31996832345086,1.6929384757152,0.846469237857602,8,2,0.836636664365026,"alpha+loading+joint_mu+joint_var+joint_weight",0.830829762491935,0.74869300169907,"alpha+loading+joint_mu+joint_log_var",2,1000,0.0058815,FALSE,2000,1.70443503556152,0.973129707962082,1
"rep4_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",4,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.984987455996408,0.98363332557852,0.172408924151603,0.216235332333268,0.92718181219716,0.224478310415453,0.950514378086275,0.268169285051534,NA,NA,0.0929752425408428,0.765231104986898,3.503,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.155991517292901,0.0853543669576655,0.988079164783291,0.817297108440142,NA,0.0355639073062041,0.247449771021576,0.0574230773373932,8,8,0.942350166134115,"alpha+loading+joint_mu+joint_var+joint_weight",0.92950225307084,0.942142882100712,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep4_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",4,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.454695897485824,0.250324445605299,1.03908715850888,1.07170892074287,0.700035491838073,0.950197511831187,0.966396830090857,0.259991522259138,0.966296492302237,0.261296497872514,0.0981678616926103,0.003250833971215,11.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78571422645515,1.1680947498145,0.409530778350916,0.507148776990191,NA,0.323617353880304,1.71234140059177,0.856170700295884,8,2,0.685118659159886,"alpha+loading+joint_mu+joint_var+joint_weight",0.694241338130101,0.600372333811167,"alpha+loading+joint_mu+joint_log_var",2,1000,0.005986,FALSE,2000,1.34037949037605,0.86421339106693,2
"rep5_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",5,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.980966250201535,0.975317637935536,0.194130947045956,0.230997577638243,0.801576216569646,0.408804524057218,0.83104310159725,0.691298993849447,NA,NA,0.0980661525082042,0.668845978409609,3.486,FALSE,10,9,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.108553970429042,0.0896599014074391,0.993637229998099,0.884594875448145,NA,0.0248019222741874,0.186022774407682,0.0370007025875946,8,8,0.82215001376224,"alpha+loading+joint_mu+joint_var+joint_weight",0.806931395094466,0.831653882389245,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep5_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",5,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.495134126247776,0.37759037283408,0.999817198306472,0.990474932650871,0.505239884323596,1.02833260908374,0.947575703751498,0.393702563040339,0.947692403023358,0.393098956503386,0.0987082039956215,0.00112578611136989,12.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59002205352013,0.950745523381947,0.403172303654555,0.387181258336199,NA,0.31992363090778,1.69265335730993,0.846326678654963,8,2,0.617284657029583,"alpha+loading+joint_mu+joint_var+joint_weight",0.547593538176111,0.564126712716205,"alpha+loading+joint_mu+joint_log_var",2,1000,0.006034,FALSE,2000,1.93214660983839,0.777322225773573,1
"rep6_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",6,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.980504703767644,0.97075004597855,0.19647057423458,0.21957346705319,0.913890960608503,0.238589598377643,0.944846128477702,0.289142526189377,NA,NA,0.0942938776828215,0.90369245676747,3.63300000000001,TRUE,10,9,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0951560849863556,0.0482374885815561,0.999291709979978,0.986239671193828,NA,0.0213559787130799,0.141747648732907,0.0372552037350309,8,8,0.934413596360769,"alpha+loading+joint_mu+joint_var+joint_weight",0.920656622947179,0.9406692245645,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep6_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",6,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.451509110523359,0.318534241007098,1.04211897649153,1.07610903053546,0.708816020854697,0.940121192562782,0.969978049454631,0.230023281539505,0.969981547779957,0.229440883309268,0.0991260050561057,0.00183227229809947,12.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.82403530707927,1.18656849915041,0.382864520792983,0.408527775619227,NA,0.32379830064876,1.71329073306498,0.856645366532492,8,2,0.690434397095329,"alpha+loading+joint_mu+joint_var+joint_weight",0.696208017130107,0.604458142083627,"alpha+loading+joint_mu+joint_log_var",2,1000,0.0060175,FALSE,2000,1.66899339862144,1.22659766957688,1
"rep7_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",7,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.978904098504573,0.972903066229433,0.204376820997258,0.23803905228852,0.88098037350026,0.30156541963375,0.902846344161179,0.470437184455409,NA,NA,0.094473155444161,0.835567740310574,3.42100000000001,TRUE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.116198933736583,0.117705091535945,0.992991150698199,0.806498931776281,NA,0.0260598000192741,0.168853862214452,0.046995156946148,8,8,0.897244884294928,"alpha+loading+joint_mu+joint_var+joint_weight",0.881163976253375,0.895865666755212,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep7_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",7,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.490062738023201,0.357713075596696,1.00482624304606,1.01461385857187,0.686715695226868,0.883031750265724,0.970426107714583,0.286200135585694,0.970450512931191,0.286077682519335,0.100087600613275,0.000121993562493544,11.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55282260879262,1.07931780371502,0.37430355596637,0.260509767811558,NA,0.291656265450317,1.5359949527973,0.767997476398653,8,3,0.700525395093707,"alpha+loading+joint_mu+joint_var+joint_weight",0.687940017592338,0.617277498215056,"alpha+loading+joint_mu+joint_log_var",2,1000,0.0057655,FALSE,2000,1.66070041693932,1.40175932915579,0
"rep8_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",8,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.983837620609476,0.980164892009469,0.178889662063623,0.194841877963971,0.858592170019787,0.36447243703846,0.897765162185567,0.552571424152709,NA,NA,0.0962261514150177,0.869914451167292,3.37400000000001,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0434021792311994,0.079845862385908,0.999337745529928,0.846536868851908,NA,0.00752951885519792,0.0471920085142394,0.0118036750185292,8,8,0.885229017322264,"alpha+loading+joint_mu+joint_var+joint_weight",0.866471147162412,0.889597535004415,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep8_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",8,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.581318726380154,0.537447450065553,0.910488287550858,0.930952520489539,0.828331060267279,0.846513733845034,0.967517090835849,0.324913746523727,0.967543699381754,0.324913391557573,0.0982776822520938,0.000486768326359424,11.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13116593365387,1.11437716636043,0.404724319735076,0.329330419829998,NA,0.323749910881446,1.71307678314649,0.856538391573244,8,1,0.807015432266742,"alpha+loading+joint_mu+joint_var+joint_weight",0.807176184073136,0.717546433449786,"alpha+loading+joint_mu+joint_log_var",2,1000,0.0057665,FALSE,2000,1.41360970075547,0.707278631475534,1
"rep9_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",9,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.982304604987394,0.973931248923987,0.187181415009504,0.235197769677822,0.91233072593101,0.25266497244763,0.957800336013138,0.330759320566537,NA,NA,0.0907395014243148,0.693633805832583,3.20999999999999,FALSE,10,9,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.129607247878082,0.0544519405257039,0.997427583521228,0.97259407759452,NA,0.0298307816469197,0.211701767280148,0.0493641484887964,8,8,0.940627731298958,"alpha+loading+joint_mu+joint_var+joint_weight",0.92213876060428,0.937189144082636,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep9_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",9,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.597930294315918,0.583260582728612,0.892243250047027,0.913116494391614,0.866889274346173,0.831146585100969,0.971523122428086,0.31235240801798,0.971533022008617,0.311815752006077,0.0931054184694668,0.00019742222974305,11.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7620067168516,1.15228709497759,0.379464985882311,0.373210010855403,NA,0.322678499364971,1.7073766476053,0.853688323802651,8,2,0.818995724483805,"alpha+loading+joint_mu+joint_var+joint_weight",0.834883437438229,0.728457753842018,"alpha+loading+joint_mu+joint_log_var",2,1000,0.005828,FALSE,2000,2.90013316937247,1.40845442721771,1
"rep10_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",10,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.982544017085206,0.977231970231064,0.185910855442313,0.213034910823054,0.887664062141125,0.300759359135584,0.925807462362659,0.36042459284631,NA,NA,0.0925633236065112,0.848995153845837,2.89600000000002,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.114844471446266,0.0706329425979904,0.997467703108952,0.942632648728158,NA,0.0242844441094255,0.182642934482753,0.0364529055941072,8,8,0.912459558925956,"alpha+loading+joint_mu+joint_var+joint_weight",0.894715027089578,0.920378539961304,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",10,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.419274023529523,0.190012069941584,1.07230472973476,1.08450267209482,0.635073849234871,0.988880798578041,0.970393367628881,0.2882358902604,0.970381561569733,0.287961292993596,0.0965502250303555,0.0035306881126423,11.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8546700859422,1.41208164630762,0.445583499559994,-0.022751940464037,NA,0.319966591377389,1.69289967215075,0.846449836075372,8,2,0.688894348655433,"alpha+loading+joint_mu+joint_var+joint_weight",0.649627940061766,0.610108644442582,"alpha+loading+joint_mu+joint_log_var",2,1000,0.005836,FALSE,2000,2.2632315608307,0.963431352046752,1
"rep11_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",11,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.976455944520315,0.971176562058844,0.215910235629939,0.248852080052018,0.899909788675505,0.305995498954323,0.931646464272447,0.433258903363814,NA,NA,0.0939673532435364,0.780782034219557,3.36600000000001,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0762302882271343,0.0651900897152372,0.997124594282518,0.920417194253917,NA,0.0177917605962065,0.138169728812461,0.0223743480459234,8,8,0.920044669393795,"alpha+loading+joint_mu+joint_var+joint_weight",0.905473922021823,0.918894820668895,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep11_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",11,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.533725718247466,0.459219648452732,0.96084498118584,0.987865125485909,0.687984605722718,0.930071992103465,0.963093718568311,0.405311696565442,0.963102434501066,0.40481204676437,0.0965415973707735,0.000951969294442631,11.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86561317803898,0.966876735229499,0.437070811039648,-0.00687992288055734,NA,0.302847474392131,1.60088741722394,0.800443708611971,8,2,0.732852518891053,"alpha+loading+joint_mu+joint_var+joint_weight",0.699611971286465,0.649050313267042,"alpha+loading+joint_mu+joint_log_var",3,1000,0.00569749999999999,FALSE,2000,1.29704310970611,1.07920499972315,1
"rep12_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",12,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.97847631769546,0.974638387839828,0.206438588841789,0.255059109646098,0.900169659364012,0.254227039827046,0.947694017115317,0.404523729967834,NA,NA,0.0876767458719828,0.854957643488631,3.43000000000001,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0997458406426667,0.0938759710138589,0.996803880174483,0.799811557520866,NA,0.0215740268452857,0.155827718623329,0.0313075463388482,8,8,0.929787571620399,"alpha+loading+joint_mu+joint_var+joint_weight",0.910463137850737,0.927546088940041,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep12_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",12,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.564989387188794,0.497960668644238,0.928073818920774,0.938435419964977,0.79679282147782,0.809218042371356,0.96601941455234,0.411499923576646,0.966086587903589,0.41004365609328,0.0897430327297997,0.000206869963421655,11.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52410172236376,1.16860396612047,0.39124393691774,0.222191247740457,NA,0.323575524093692,1.71212870025611,0.856064350128055,8,2,0.796990401039394,"alpha+loading+joint_mu+joint_var+joint_weight",0.788978973146202,0.703913480059053,"alpha+loading+joint_mu+joint_log_var",2,1000,0.00570649999999999,FALSE,2000,1.84085302688802,1.17470168350019,1
"rep13_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",13,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.980170900379724,0.978603087546,0.198145444681794,0.262922990725287,0.902554350438955,0.277539355935245,0.92327687532945,0.338569438895914,NA,NA,0.0961629194244037,0.723301903483189,3.434,FALSE,10,9,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.171691870352048,0.103136611218128,0.982629104565234,0.816043662700111,NA,0.0385524348769025,0.25721650747444,0.0588280769923304,8,8,0.915250984768466,"alpha+loading+joint_mu+joint_var+joint_weight",0.903147576496476,0.915538965876774,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep13_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",13,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.523715090368678,0.475292499522132,0.971104588121185,0.996616200060116,0.682666704788083,0.914095222246784,0.945391396645834,0.283081566606253,0.945465840867939,0.28292223127044,0.102657114245706,-0.00249030760958767,11.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68318822122281,1.13567852202538,0.386312201221725,0.395831142131172,NA,0.305245898493302,1.61300184324449,0.806500921622245,8,3,0.651225745371179,"alpha+loading+joint_mu+joint_var+joint_weight",0.660902591481684,0.577563704961136,"alpha+loading+joint_mu+joint_log_var",2,1000,0.005696,FALSE,2000,1.37431313598333,0.682605697990395,1
"rep14_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",14,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.978040712014412,0.973072498670557,0.208517122106229,0.222969823162577,0.890825794097566,0.293150738842878,0.926274106203713,0.379955173335648,NA,NA,0.0965559570698655,0.783146822458104,3.35599999999999,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0998261378808604,0.0809381636756164,0.995625398819497,0.932890142412215,NA,0.0214208833434861,0.15768138707046,0.0323824348436677,8,8,0.914747607265968,"alpha+loading+joint_mu+joint_var+joint_weight",0.897146268489065,0.919139577741434,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep14_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",14,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.570734381964167,0.445683707502918,0.921925118277482,0.937070846442627,0.730725429652192,0.825458322086633,0.969518374163022,0.302740219324938,0.969530211282839,0.302501452262787,0.098751394510713,0.000897439492946667,11.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39330141250343,1.07237674944801,0.403757969366289,-0.0480324857207155,NA,0.313893821372826,1.66058773772332,0.830293868861659,8,3,0.756478872050726,"alpha+loading+joint_mu+joint_var+joint_weight",0.733154185577998,0.670474759036851,"alpha+loading+joint_mu+joint_log_var",2,1000,0.0057055,FALSE,2000,1.74736622643963,1.00955473501677,1
"rep15_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",15,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.984872717344407,0.978937525869739,0.17306651801569,0.191012287730164,0.916761006807058,0.258986780724517,0.948602581108869,0.414942455059392,NA,NA,0.0901874032491598,0.778579105055273,3.19399999999999,TRUE,10,8,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.107620259926873,0.0690044754819988,0.998546845335494,0.927837842212291,NA,0.023324314262247,0.159971100808196,0.0396171232505949,8,8,0.93728734995316,"alpha+loading+joint_mu+joint_var+joint_weight",0.922421667121726,0.934323861921744,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
